ImageURL,Name,URL
https://cdn.myanimelist.net/images/anime/1927/132758.jpg,The Ice Guy and His Cool Female Colleague,https://zoro.to/watch/the-ice-guy-and-his-cool-female-colleague-18255?ep=96937
https://cdn.myanimelist.net/images/anime/11/55225.jpg,Puella Magi Madoka Magica (Angela Recommendation),https://zoro.to/watch/puella-magi-madoka-magica-155?ep=4063
https://cdn.myanimelist.net/images/anime/1257/152233.jpg,My Awkward Senpai,https://hianime.to/my-awkward-senpai-19918
https://cdn.myanimelist.net/images/anime/1811/151799.jpg,"Dad is a Hero, Mom is a Spirit, I'm a Reincarnator",https://hianime.to/dad-is-a-hero-mom-is-a-spirit-im-a-reincarnator-19911
https://cdn.myanimelist.net/images/anime/1050/111687.jpg,Hanako-kun,https://hianime.to/watch/toilet-bound-hanako-kun-899?ep=15466
https://cdn.myanimelist.net/images/anime/1535/139699.jpg,True Beauty ,https://hianime.to/true-beauty-19274
https://cdn.myanimelist.net/images/anime/1049/144505.jpg,Senpai is an Otokonoko,https://hianime.to/senpai-is-an-otokonoko-19241
https://cdn.myanimelist.net/images/anime/13/83576.jpg,Tawawa on Monday Two,https://hianime.to/tawawa-on-monday-two-17898
https://cdn.myanimelist.net/images/anime/1957/111714.jpg,Ame-iro Coco,
https://cdn.myanimelist.net/images/anime/1890/147903.jpg,Little Witch Academia,
https://cdn.myanimelist.net/images/anime/1470/137929.jpg,Haruhi Suzumiya,
https://cdn.myanimelist.net/images/anime/1019/98620.jpg,Arakawa Under the Bridge,
https://cdn.myanimelist.net/images/anime/10/78745.jpg,Boku no Hero Academia,
https://cdn.myanimelist.net/images/anime/5/89984.jpg,Mitsuboshi Colors,
https://cdn.myanimelist.net/images/anime/9/84266.jpg,Renai Boukun,
https://cdn.myanimelist.net/images/anime/1141/142503.jpg,Naruto,
https://cdn.myanimelist.net/images/anime/1956/94914.jpg,Schisei-no-subaru,
https://cdn.myanimelist.net/images/anime/4/76271.jpg,Aoharu X Kikanjuu,
https://cdn.myanimelist.net/images/anime/6/30120.jpg,Shinrayuki Ika Musume,
https://cdn.myanimelist.net/images/anime/1467/137783.jpg,Black Butler,
https://cdn.myanimelist.net/images/anime/8/64813.jpg,Ao Haru Ride,
https://cdn.myanimelist.net/images/anime/7/73932.jpg,Hayate Combat Butler,
https://cdn.myanimelist.net/images/anime/8/80356.jpg,Mob Psycho 100,
https://cdn.myanimelist.net/images/anime/1216/111637.jpg,Houkago Teibou Nisshi [That One Fishing],
https://cdn.myanimelist.net/images/anime/1820/120520.jpg,Akebi-chan no Sailor-fuku,
https://cdn.myanimelist.net/images/anime/1811/121606.jpg,Estab-Life,
https://cdn.myanimelist.net/images/anime/12/19634.jpg,Higurashi,
https://cdn.myanimelist.net/images/anime/1290/133860.jpg,Shuffle,
https://cdn.myanimelist.net/images/anime/1415/102477.jpg,Orange,
https://cdn.myanimelist.net/images/anime/13/88118.jpg,Spiral,
https://cdn.myanimelist.net/images/anime/2/71992.jpg,OHSHC,
https://cdn.myanimelist.net/images/anime/1411/116829.jpg,Deji Meets Girl,
https://cdn.myanimelist.net/images/anime/6/75106.jpg,Shimoneta to Iu Gainen ga Sonzai Shinai Taikutsu na Sekai,
https://cdn.myanimelist.net/images/anime/1478/140828.jpg,A Sign of Affection,
https://cdn.myanimelist.net/images/anime/1016/139805.jpg,Ojou to Banken-kun,
https://cdn.myanimelist.net/images/anime/1845/134817.jpg,Migi to Dali,
https://cdn.myanimelist.net/images/anime/4/86907.jpg,Hell Girl,
https://cdn.myanimelist.net/images/anime/1667/135587.jpg,Masamune-kun's Revenge R..,
https://cdn.myanimelist.net/images/anime/1667/135309.jpg,Secret Room - Aiyou de Mishi,
https://cdn.myanimelist.net/images/anime/1440/127624.jpg,Mobile Suit Gundam: The Witch from Mercury,
https://cdn.myanimelist.net/images/anime/1074/136720.jpg,Dekiru Neko,
https://cdn.myanimelist.net/images/anime/1706/136176.jpg,The Gene of Al (Wiferes),
https://cdn.myanimelist.net/images/anime/1016/139805.jpg,A Girl & Her Guard Dog,
https://cdn.myanimelist.net/images/anime/1114/136742.jpg,Shy,
https://cdn.myanimelist.net/images/anime/1329/135096.jpg,Lawren - Shiro Seijo to Kuro Bokushi,
https://cdn.myanimelist.net/images/anime/1182/138184.jpg,Potion-danomi de Ikinobimasu!,
https://cdn.myanimelist.net/images/anime/1845/134817.jpg,Migi to Dali,
https://cdn.myanimelist.net/images/anime/1715/139033.jpg,BeerSnack Basue,
https://cdn.myanimelist.net/images/anime/1452/139991.jpg,Tales of Wedding Rings,
https://cdn.myanimelist.net/images/anime/1056/139398.jpg,"Tis Time for ""Torture,"" Princess",
https://cdn.myanimelist.net/images/anime/1711/142478.jpg,Delicious in Dungeon,
https://cdn.myanimelist.net/images/anime/1937/136906.jpg,Hokkaido,
https://cdn.myanimelist.net/images/anime/6/58137.jpg,Watch KamiKatsu: Working for God in a Godless,
https://cdn.myanimelist.net/images/anime/1561/125302.jpg,Vermeil in Gold,
https://cdn.myanimelist.net/images/anime/1074/111944.jpg,No Game no Life,
https://cdn.myanimelist.net/images/anime/11/49199.jpg,Photokano,
https://cdn.myanimelist.net/images/anime/1508/129576.jpg,OreImo,
https://cdn.myanimelist.net/images/anime/1593/122440.jpg,School Dayz,
https://cdn.myanimelist.net/images/anime/1895/142748.jpg,Konosuba,
https://cdn.myanimelist.net/images/anime/6/57563.jpg,No-Rin,
https://cdn.myanimelist.net/images/anime/1687/123304.jpg,B Gata H Kei,
https://cdn.myanimelist.net/images/anime/1713/145599.jpg,Beastars,
https://cdn.myanimelist.net/images/anime/1713/117119.jpg,Kano Mo Kano,
https://cdn.myanimelist.net/images/anime/12/75012.jpg,Okusama ga Seitokaichou,
https://cdn.myanimelist.net/images/anime/5/14378.jpg,Kyou no Go no Ni (Today in Class 5-2),
https://cdn.myanimelist.net/images/anime/1724/121343.jpg,Kunoichi Tsubaki no Mune no Uchi,
https://cdn.myanimelist.net/images/anime/1483/107061.jpg,My Next Life as a Villaness,
https://cdn.myanimelist.net/images/anime/1708/123281.jpg,Mamahaha no Tsurego ga Motokano datt,
